doi,polymer(s),is_solvent_blend,solvent(s),solvent_components,solution_concentration_wt%,needle_type,needle_diameter_G,collector_type,rotation_speed_rpm,voltage_kv,flow_rate_ml/h,tip_collector_distance_cm,temperature_c,humidity_%,formation_stable,fiber_diameter_nm,fiber_diameter_variation_nm,tail_observation
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,504.0,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,504.0,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,504.0,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,504.0,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,504.0,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1177/00219983221144696,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Flat,,14.0,0.8,15.0,20.0,50,True,888.1,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.mtsust.2022.100275,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,15.0,1.0,15.0,,45,True,338.0,,False
https://doi.org/10.1016/j.materresbull.2022.112052,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",18.0,Single Needle,8.0,Rolling Drum,700.0,20.0,0.8,20.0,,45,True,94.0,,False
https://doi.org/10.1016/j.materresbull.2022.112052,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",18.0,Single Needle,8.0,Rolling Drum,700.0,20.0,0.8,20.0,,45,True,94.0,,False
https://doi.org/10.1016/j.materresbull.2022.112052,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",18.0,Single Needle,8.0,Rolling Drum,700.0,20.0,0.8,20.0,,45,True,94.0,,False
https://doi.org/10.1016/j.materresbull.2022.112052,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",18.0,Single Needle,8.0,Rolling Drum,700.0,20.0,0.8,20.0,,45,True,94.0,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.1016/j.jmrt.2023.01.007,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20.0,Single Needle,13.0,Rolling Drum,100.0,17.0,0.4,10.0,,45,True,343.5,,False
https://doi.org/10.3390/polym13030464,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,12.0,Flat,,17.5,0.8,15.0,20.0,40,False,,,False
https://doi.org/10.3390/polym13030464,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,12.0,Flat,,10.0,1.4,15.0,20.0,40,False,,,False
https://doi.org/10.1016/j.memsci.2022.120850,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.44, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.56, ""volumeRatioUnit"": ""v/v""}]",17.0,Single Needle,,Flat,,15.0,1.0,15.0,18.0,30,True,64.0,,False
https://doi.org/10.1016/j.memsci.2022.120850,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 55.95, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 44.05, ""volumeRatioUnit"": ""v/v""}]",17.0,Single Needle,,Flat,,15.0,1.0,15.0,18.0,30,True,82.0,,False
https://doi.org/10.1016/j.memsci.2022.120850,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 45.95, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 54.05, ""volumeRatioUnit"": ""v/v""}]",17.0,Single Needle,,Flat,,15.0,1.0,15.0,18.0,30,True,189.0,,False
https://doi.org/10.1016/j.memsci.2022.120850,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 35.9, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 64.1, ""volumeRatioUnit"": ""v/v""}]",17.0,Single Needle,,Flat,,15.0,1.0,15.0,18.0,30,True,378.0,,False
https://doi.org/10.1016/j.memsci.2022.120850,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.44, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.56, ""volumeRatioUnit"": ""v/v""}]",25.0,Single Needle,,Flat,,15.0,0.4,15.0,18.0,30,True,766.0,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 71.43, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 28.569999999999993, ""volumeRatioUnit"": ""v/v""}]",19.9,Single Needle,,Flat,,8.0,0.2,10.0,24.0,50,False,,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 71.43, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 28.569999999999993, ""volumeRatioUnit"": ""v/v""}]",19.9,Single Needle,,Flat,,12.0,0.2,25.0,24.0,50,False,,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 62.82, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 37.18, ""volumeRatioUnit"": ""v/v""}]",17.7,Single Needle,,Flat,,15.0,0.2,30.0,24.0,50,False,,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 62.82, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 37.18, ""volumeRatioUnit"": ""v/v""}]",17.7,Single Needle,,Flat,,15.0,0.2,35.0,24.0,50,False,,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 59.02, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.98, ""volumeRatioUnit"": ""v/v""}]",16.9,Single Needle,,Flat,,8.0,0.2,30.0,24.0,50,False,,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",19.7,Single Needle,,Flat,,8.0,0.2,35.0,24.0,50,False,,,False
https://doi.org/10.1177/15280837221106235,PVDF,True,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.67, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.33, ""volumeRatioUnit"": ""v/v""}]",18.7,Single Needle,,Flat,,8.0,0.2,35.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,15.0,0.8,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,15.0,1.0,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,15.0,1.2,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,15.0,1.4,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,0.8,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,1.0,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,1.2,15.0,24.0,50,False,,,False
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,False,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15.0,Single Needle,,Flat,,20.0,1.4,15.0,24.0,50,False,,,False
https://doi.org/10.3390/nano12060962,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.67, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.33, ""volumeRatioUnit"": ""v/v""}]",14.77,Single Needle,,Flat,,10.0,1.0,15.0,20.0,45,False,,,False
https://doi.org/10.3390/nano12060962,PVDF,True,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",14.28,Single Needle,,Flat,,10.0,1.0,15.0,20.0,45,False,,,False
https://doi.org/10.3390/nano12060962,PVDF,True,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.67, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.33, ""volumeRatioUnit"": ""v/v""}]",16.15,Single Needle,,Flat,,10.0,1.0,15.0,20.0,45,True,992.0,,False
